,Review,Label
5730,huge expensive stayed club room th floor views incredible must anyone visiting infinity pool obviously one best pools world one side service restaurant spago staff bit rude,Postive
5731,not bad not good either services check check terrible due crowded visitors mbs rooms available compare hotels picked club room availability trip staffs good friendly problem internet slow tv couldn working mess stars reputation don even fill water coffee machine,Postive
5732,iconic image stands rather impressively tall stayed city facing premier room two nights spectacular views say least skypool breathtakingly beautiful things get little substandard core amenities provided room lacked lot small things one would expect stature no coffee tea sachets room no milk light switches hidden drawers difficult spot no music player standard hotels bathroom sliding door concept locked good keep mind planning stay friends collogues view termed star architecture star room quality expensive,Postive
5733,attended ubs wealth insight held mbs convention centre grand ballroom located level good view marina bay city skyline very impressed ambience amenities service enjoyed breakfast lunch,Postive
5734,place must visit incredible location amazing food well worth effort expense infinity pool one highlights trip service fantastic hope back near future,Postive
5735,beautiful tourist destination actually staying somewhat overwhelming stayed th floor elevator wait times got minutes non guests visited rooftop observation deck service good amenities very nice thoughtful could watched new year eve fireworks room instead opted go rooftop bar required tickets take us save incredible crush people ask room view fireworks instead fireworks show barely crested view line roof th floor also many people roof uncomfortable smokey pushy trying get back room took,Postive
5736,great super clean great customer service checked early flight last day pm offered store luggage offer access fitness room use amenities heading airport amazing attention details customer service received exceptional rooms large clean comfy beds rooftop infinity pool must stayed dec busy not busy would think pool time empty adult section section family kids seemed busier restaurants pool shops spa casino luxury quite expensive worth try pool views would definitely recommend would,Postive
5737,visited days christmas stop moving australia arrived late one evening immediately blown away size pictures not justice check fairly quick booked premier double room concierge took us room tower floor immediately stuck smell smoke left elevator upon entering room fine size bathroom great smell room smokers appalling didn ask smoking room booking however called reception complained immediately sent concierge move us different room appreciated went floor please note higher better room,Postive
5738,wife fantastically large room amazing views bay marvel building beautiful others mentioned peaceful tranquil room lovely housekeeping staff brilliant job glad opportunity stay iconic,Postive
5739,whilst motel complex rooms facilities exceptional service extremely lacking disappointing considering prices made mistake booking graded room reluctant compensate us make monetary difference price rooms deluxe versus premium no milk provided tea coffee charged small jug late checkout upon checkin cancelled keycard normal checkout time prohibited us accessing elevators rooftop pool facilities find way room given size complex rather overwhelming very poor service star motel,Negative
5740,really enjoy stay mbs great view sg skyline since book city view room requested higher level room spacious furnitures superb visit sky park afternoon expected infinity pool jam packed best go area early morning also make sure check banyan tree fitness club mbs gym very inviting since fitness machines top line way receptionist club very strict dress code denim not allowed make sure wear proper active attire overall whole family awesome experience highly recommend must visit experience sg even night,Postive
5741,property lovely well appointed close attractions restaurants shopping service however very very disappointing booked club room got hour club lounge drink entree service ending no one told us really didn get value may well standard room half price travelling europe awake hours put not disturb door reception call us tell us take not disturb maintenance could check toilet absolutely nothing wrong toilet no reason disturb us especially since could checked prior us checking presumption would utilise club lounge leaving room,Postive
5742,ok guys place must see sure super duper expensive live deserve splurge holiday amazing view giant observation deck beautiful clean pool comfortable beds very attentive staff not stayed purely sight see sure amazing,Postive
5743,not first time mbs probably not last busy crowded mbs like ants nest steriods people everywhere time rooms nice showing signs wear tear places check breeze checking staff very good nothing much trouble brings mbs pool area best view even area showing signs little tired overall nice place stay relaxing think not,Postive
5744,amazing stayed one night stop coming home europe cannot wait go back rooms amazing staff very friendly helpful access infinity pool th level makes price room much worth also shop shopping mall receive extra amazing,Postive
5745,club room tower faces marina bay harbour city skyline great views staff superb nothing much trouble club membership well worth extra money quality food drinks sensational certainly stay next visit,Postive
5746,loved service room bathroom pool area excellent would recommend anyone amazing experience arrived early mid morning asked wait mins able check go room midday,Postive
5747,must admit unique experience estate gigantic u stay without going easily course good credit card don mind using shopaholic place however coming europe disappointed not see singaporean brands list asians brands check very effective quick really could place robot would feel sorry please look eyes costumer take time check nobody queue reserved rooms nop not lockheed us tower didn get clear answer robot syndrome concierge much humanly friendly give us good advices rooms clean big nothing,Postive
5748,always love coming back mbs location near shopping area stunning view comfortable beds great view city great access shops casino perfect spectacular swimming pool roof good choice restaurants nearby beautiful room very generous materials space superb view breakfast amazing staff amazing amazing,Postive
5749,please don get wrong marina bay sands great ads purely hype order get peoples attention famous infinity pool congested wont able enjoy not worth price longing great picture maybe worth try,Postive
5750,nights magnificent resort club lounge food service better ever experienced throughout world service staff awesome planning next visit,Postive
5751,far one best places ever stayed service food location room view everything amazing even surrounding breathtaking should definetly stay days check futuristic spot,Postive
5752,words not enough describe beautiful marina bay sands really big emotion drink something good looking skyline listen come reserve night place enjoy special moment life,Postive
5753,decent location spectacular views town large amount amenities available around also short scenic walk around bay needed rooms spacious clean modern top pool deck world,Postive
5754,staying marina bay sands always wonderful experience except rooms comfortable cozy famous infinity pool offers variety options dining every plate rise restaurant fresh delicious bread butter putting signature dessert restaurant highly recommended sky offers unique cocktails fantastic view day night either marina bay city center one highlights,Postive
5755,absolutely recommend worried big would lower standards service not fantastic staff everyone very attentive facilities available excellent breakfast buffet die location great surrounding park fantastic experience infinity pool course magnificent view really looking forward going back,Postive
5756,amazing place although very busy very nice experience us especially infinity pool staff very accommodating disappointed food though bit let star still would love stay,Postive
5757,certainly synonomis although extremely large still nice feel very friendly staff rooms quite spacious well equipped problem getting breakfast restaurants choose set price buffets no la carte one small coffee shop sweet spot great coffee snacks very limited seating space large,Postive
5758,dinner stars one night enjoyed atmosphere enjoyed walking quaint area amidst high rise,Postive
5759,overall feeling got stay mbs not quite pleasant fitness nothing special say not good spa center small fact separate sauna wife very frustrating know asia came separate spa second frustrating thing noisy air conditioner room even lowest fan setting kept fall asleep next disappointing fact no decent place smoking cigars no ware no cigar bar nothing no smoking area around pool no smoking inside nothing dedicated purpose smoke stand like grounded bad child may works cigarette smokers addicted not cigar smokers,Negative
5760,travelling south east asia weeks partner decided staying marina bay sands one night would great treat end travels realised made mistake right outset spending hour half line check not ones experienced delay modified booking two months prior arriving despite found charged night cancelled meant another hour reception desk trying get money refunded told us would take weeks although building nothing less amazing service facilities incredibly underwhelming makes pay movie came months ago please,Postive
5761,stayed one night could easy access skypark infinity pool not disappointed rooms comfortable well appointed tower easy access top resort definitely recommend staying least night,Postive
5762,stayed one night could easy access skypark infinity pool not disappointed rooms comfortable well appointed tower easy access top resort definitely recommend staying least night,Postive
5763,amazed structure really icon experience see glad love infinity pool sky park got room garden bay view room beautiful everything super enjoyed every minute stay,Postive
5764,near n clean city world marina bay represent couple nice things must visit marilon very attractive changing colors night ship building restaurant really awesome see,Postive
5765,love definitely comeback stayed like marina bay sands st regis awesome food great love buffet breakfast hotels surely enjoyed stay,Postive
5766,decided go high tea marina bay sands very excited looking forward great experience arrived top floor taken table view absolutely impeccable presentation two waiter assigned us lovely felt like queens treated whatever wanted food came little soup dim sim very nice usual tier tray little treats followed lovely liquor icecream tea went look outside pool spectacular view amazing,Postive
5767,first trip hope won last always wanted stay since seeing travel programmes film happy got view bay rooftop pool daylight night view amazing very clean areas room th floor very clean very comfortable shower great booked bed breakfast package buffet fantastic food world choose last morning due extremely early flight breakfast served room truly wish time enjoy food ordered great doggie bag thing flight across bali found staff helpful,Postive
5768,like although become annoying go pool selfie sticks water people posing infront trying walk no sun lounges available packed yes iconic yes attraction relax little hope goes back serene relaxing got nothing workers service though love location central like go pricing perspective little overpriced,Postive
5769,marina bay sands always bucket list finally made last christmas politeness reception exceptional despite fact get masses thru check easy very helpful rooms great garden view big terrace not retreat relaxing calm stay always something going casino shoppes big mall adjacent infinity pool ce la vie club next pool restaurants name spend day night something around pool area incredible view amazing catering pool perfect very tasteful perfect christmas highly recommend marina bay sands,Postive
5770,husband spent nights tower th floor expensive room due holiday season nice room spectacular view since knew massive booked room couldn really complain long lines check incredible number people everywhere time rooms clean neat staff helpful friendly not style vacation comfort similar enormous las vegas hotels hundreds expensive shops located casino depends one expectations previous travel experience right choice time life,Postive
5771,dreaming staying quite long time finally able transit thailand via located within minutes car changi airport dream came true must say stayed deluxe city view room located tower th floor view city skyscrapers amazing room very spacious excellent bathroom wonderful comfortable bed necessary amenities not single drawback regards room huge lots people coming going every day make sure reserve enough time schedule check check queuing reception desks not unusual situation despite lots people,Postive
5772,amazing experience staying night although felt should planned u would never want miss u amazing infinity pool excellent view frm room awsm service no words express,Postive
5773,second time staying marina bay lived expectations room large view excellent definitely worth upgrading city view options arrived around able check early room ready really helpful gave us extra hours explore area mrt right underneath makes transport around very convenient pool stunning not crowded last time early morning person definitely go around very people sunrise makes really nice photos lighting behind expensive get pay,Postive
5774,stayed nights daughter months old view architecture excellent unfortunately service wasnt great queued least mins check wasnt enough counters busy infinity pool design great unfortunately dirty many guests spitting around pool also inside pool disgusting pool wasnt great children way busy many people care taking photos swimming also pool wayyy small size marina bay sands cleaner room even stole baby blanket disappointing not worth price,Negative
5775,amazing views spacious rooms thats story ends mbs truly overrated world quality food doesn match rating very strange artificial staff experience even tried rip mini bar claiming remove drink fridge chill water incur charge don think getting back,Postive
5776,stayed night huge towers one recognizable buildings rooms large sized well mainly spent time however rooftop infinity pool th floor stay imo experience alone worth nightly room rate staying not miss infinity pool would recommend,Postive
5777,centrally located huge line check took us hour rooms spacious breakfast very good many dishes offer infinity pool rooftop enjoyable experience lot activities one enjoy inside,Postive
5778,should experience nice think locky view marina bay room mandarin oriental best regard,Postive
5779,great service very clean comfortable room amazing views city could expect star grade city location strategically located top mrt station gives much convenience amazing stay,Postive
5780,visited december decided stay marina bay sands best christmas ever enjoyed infinity pool lovely cocktails served staff very friendly got perfect rooms trip unforgettable family definitely recommend,Postive
5781,second time marina bay sands very excited first time one thing should know busy huge receptions always packed specially time year like airport one thing singaporeans aways friendly educated got one best people room nice comfortable view gardens bay surprisingly very quiet moment step bedroom forget whole mess downstairs club ce la vie great want dinner one venues please book ahead don tried booking day already fully booked alright chill pool go,Postive
5782,excellent respects request adjoining rooms accommodated sensational view overlooking gardens many ships anchorage better city view opinion tip minibar absolutely full no room personal stuff like milk drinks fine print inside frig says personal frig available wish seen earlier,Postive
5783,absolute pleasure check way cleaning staff housekeeping restaurant staff security duty managers duty treat guests like gold everything runs like clock work pool area simply stunning rooms massive far east want lifetime treat go experience real guest service,Postive
5784,roof top infinity pool view city would stay anywhere else vast specialty restaurants dinner gordon ramsey wolfgang puck need book ahead expensive place buffet breakfast dinner huge range including indian corner rooms very clean next door subway gym huge excellent gardens closely shopping luxury sands bay mall high end not beta single item,Postive
5785,rooms nice breakfast excellent pool th floor view city magnificent bar high price level super slow check process couldn even fulfil originally booked instead us changing room middle stay really pulls grade also forced us get new room visiting checkin area instead managing side takes three stars could spent time differently general lot work make sure run smooth operation customer perspective facility previously mentioned great,Postive
5786,stayed marina bay sands two nights way back sri lanka sydney exactly expect great room great view great pool amenities also got things people might think tacky convenient celebrity restaurants downstairs lots designer shops casino isn everyone iconic worth staying way,Postive
5787,visited marina bay number occassions place stunning shopping casino even river running builiding visiting must go resturant swimming pool top marina bay something not missed,Postive
5788,great huge no personalized touch get coveyor belt like service churning processing customers check check get keys walk room huge feel like walking mall would think price paying get decent service wanted stay see people rave city view room amazingly beautiful though room spacious room shower not like shower water pressure low hot water takes forever start running internet keeps disconnecting iphone log time phone goes,Postive
5789,oversea friends well good place relax mind good selfie chilling due like greenary keep air really fresh good enjoy beer,Postive
5790,done memorable staycations iconic contemporary resort eyecatching architechtural design surprising first time stayed national day parade rehearsal period memorable experience enjoy incredible fireworks display eye level sky park guests complimentary access card keys first stay luxurious square meters orchid suite facing gardens bay rd floor middle tower not much view despite large balcony suite separate living room huge dining table bedroom king size bed also ordered room service server friendly second stay,Postive
5791,price high experience amazing room city view incredibly beautiful feels like movie pool one beautiful views ever gardens make feel like avatar movie staff offers perfect kind service metro station complex fact mall gardens bay free access don money stay pay dollars visit pool view not get inside,Postive
5792,second time stayed definitely return pricey think absolutely worth great service staff front desk concierge twin bed rooms family four bit small very neat comfortable,Postive
5793,without question main draw rooftop infinity pool views experience sky overlooking truly spectacular could spend whole day without getting bored however building interior also noteworthy beautiful ground floor connects fantastic mall casino easy access city subway service great always helpful room standard unimaginative price clean comfortable great view gardens bay,Postive
5794,expecting best wasn disappointed aren enough stars superlatives appropriately rate marina bay sands everything expected except service whoever charge customer service training should write manual customer service related businesses follow many examples list staff made feel like guests resort extremely pleasant helpful without face like magic would not see notice staff would side timely may help sir right cue no review mbs complete without comment pool yes view amazing photos no trip complete,Postive
5795,haven not stayed toured public area shopping mall river side astonishing piece architecture well interiors not hesitate stay next visit unfortunately couldn visit roof garden one important part heigh end shops available mall attached river side beautiful place also casinos,Postive
5796,poorly service priced comparing star hotels ritz carlton conrad st regis better choice price category marina bay sands huge rooms sort disney world many tourists rooms big however interior quite cold architecture amazing nice visit upper deck swimming pool crowded swim breakfast average house keeping ok,Postive
5797,returned four year absence family four staying city suite still solid although obvious tourist attraction number no personalised service expect not stayed worth stay however may wish stay hear first another low key access skypark available guests however complicated access costly not included stay found charge every turn adding considerable amount check bill not complaining although annoying water quality skypark pool also concerning end day pool many hundreds,Postive
5798,visit incomplete without mandatory visit marina bay sands already become iconic destination short time years amazing thing manage deliver personalized attentive service spite huge volumes encounter everyday kudos,Postive
5799,dont know happen big completed booking booking com price get check changed higher try find email booking com sent email sent dissapeared according price paid infinity pool always full people windy dissapoint,Neutral
5800,view truly amazing hours managed catch night sky works show front shoppes bought popcorn drinks deck snack although not stay able leave bags baggage storage room very convenient able stay take pictures closing time,Postive
5801,absolutely incredible room large clean luxurious infinity pool spectacular booking choice garden view city view garden view would highly recommend pool get view city getting garden view room gives best worlds expensive worth,Postive
5802,spent weekend fantastic service roof top pool amazing rooms very big cozy clean really enjoyed stay mall parks attractions nearby little bit expensive,Postive
5803,staff very kind courteous helpful room very lovely good location right waterfront within walking distance shopping mall good restaurants food court gardens bay art science museum helix bridge flyer,Postive
5804,partner second time staying mbs first time busy easter guy must upgraded us room huge amazing loved pool everything second time not great underwhelming realise pay night pretty much pool fridge locked room began look dull little flies room side couch dirty pool got boring deep pretty much marina bay sands place would experience life paid nights believe plenty hotels offer lot value including breakfast better pool bigger room value would not returning anymore,Postive
5805,say visit wouldn complete not stayed mbs room really huge sofa turned sofa bed floor ceiling window enables enjoy view city suggest book room club access enjoy,Postive
5806,impossible size dispense personal service felt treated products system rather guests enticed infinity pool indeed dramatic viewed anyone pays privilege although guests swim would not return,Postive
5807,went hours see pay dollars ticket get redeem back drinks poor travellers pretty steel us got beer fine sisters wine came around service charge go pool area bar service quite slow not busy drinks bar getting warm lady chatting bar man apart good looks very posh id like afford nights stay view great worth sunset luckily beautiful,Postive
5808,service mediocre not really impressed front desk people check didn really feel warmth not sure lot people shouldn reason excuse housekeeping room dining staff friendly guy manning gate observation place super sweet room dining ok variety cuisine room retro old man vegas kind decor style not style really like location easy get places plenty taxis views room amazing overall though don really think worth money unless going fulfill bucket list something would check,Postive
5809,sean liaw 的服務很棒 讓我們放鬆了許多 貼心的想到很多小細節 不僅詳細介紹餐廳 還幫我們訂位 聽說了我們來住金沙的原因 甚至偷偷在房間偷偷準備小驚喜 一切都太完美了 還好有sean liaw choosed marina bay sands celebrate th anniversary infinity pool famous restaurants best night city view worried confused check reached lobby huge suddenly guy whose name sean liaw approached us giving assistance made us feel calmed reliable take care everything big smile brought us check also recommended us restaurants dinner breakfast lunch waiting really sweet like decide restaurant go detailed restaurants,Postive
5810,wow amazing experience last night decided splurge stay agree others around check experience not staying club room dedicated check fine rooms huge service impeccable especially jessica check food beverage level amazing yes pool skydeck view way cool hot day issue finding somewhere sit seems several people take opportunity mind spots early day return hours later finally go everyone going special photo everyone also great mood dedicated adults section jacuzzis,Postive
5811,absolutely amazing suite unbelievable staff very friendly views fantastic food lovely shopping centre fab definitely going back gardens surroundings stunning minute walk raffles bar sample original sling wish still,Postive
5812,stayed one night first night honeymoon staff attentive helpful received free upgrade level fantastic views garden bay rooftop swimming pool something world visited times short stay wonderful would stay came back,Postive
5813,didn stay stayed pan pacific sublime wanted see pool drink walked lobby noticed incredibly busy very impersonal people everywhere turned got rooftop see pool awesome people everywhere bar very nice dollars glass prosecco bottle perrier ridiculous prices,Postive
5814,glad decided spend money book night time pool simply amazing mind blowing view spend hours pool not get tired chafing skyline restaurants service chilling deck chairs second none definitely spend money loved,Postive
5815,marina bay sands wow factor rooftop pool spectacular views unfortunately check experience not good disappointing standard advised email ahead time check tower smaller check tower one main check even though emailed details requirements staff member tediously asked details rooms booked family don know took one hour check us not good long flight wasn welcoming start family put different floors annoying gardens conservatoriums beautiful tip jacket handy cold inside,Postive
5816,nice made famous pool rooms well appointed staff numerous improvement expensive worth one night last night perspective complaint silly ridiculously high breakfast price,Postive
5817,stayed one night last night holiday weather great clarity city beautiful clear floor amazing infinity swimming pool comfortable lovely room many restaurants bars expensive wifi free good many shops high end expensive worth stay breakfast felt priced skypark within walking distance view bedroom verandah many ships harbour amazing views,Postive
5818,chose highly rated however definitely wasn worth hefty price tag firstly incredibly busy checking took hour many check desks without staff manning delayed things even room nice good view however given price paying expected nicer location excellent connected mall gardens bay tourist attractions fairly close well checking suitcases taken very long process waited around half hour someone come take suitcases call twice make sure sent someone clear not equipped enough,Postive
5819,garden facing balcony room fancy uncomfortable chair no table bedside table beds bathroom slippery one drop would send skimming across bathroom no hand rails despite putting towels floor bad fall day left holiday required lot walking burma breakfast dining area set looked like railway concourse took half hour standing long queue get room check no personal attention infinity pool big attraction half world swims declined showy glitz no comfort staggered gets star rating perfect spot see gardens museum trades,Negative
5820,rooms great size great tub amazing view gardens pool busy worth getting see sunset incredible experience found staff incredibly helpful made whole experience relaxing possible,Postive
5821,big towers walk awe space interior design room big luxurious floor ceiling windows great view marina bay city skyline visiting swimming pool sky park th floor must many things breakfast restaurants way expensive staying still highly recommended though,Postive
5822,awesome facility professional staff outstanding pool endless amenities definitely place see not expect personal approach queues everywhere breakfast check check concierge parameswaran nadaraja grade very good instead good went extra mile unlike others,Postive
5823,big expectations going marina bay sands stand crowd one true icons skyline unfortunately marina bay sands already pan pacific raffles using litmus test marina bay failed dismally customer service front marina bay sands glorified people machine farms door takes money farms bits equally average not treated guest number far property concerned rooms small pricey fabulous lucky enough view looking cbd floor ceiling vista shops within marina bay sands,Postive
5824,treated night reccomend enough amazing views city rooftop infinity pool simply breathtaking sure get late night swim sparkles beneath wow,Postive
5825,stay dec th one night able find room rate us night somewhere online nd stay think main reason attend pool thinking relaxing pool reading book forget even stars lots kids family pool forget trying take pictures didn feel anything special stay besides room big clean mini bar sensor careful wifi not strong connected subway brings airport save money taxi connected huge mall casino also underground link disappointing thing breakfast not included us extra per person usually stars,Postive
5826,absolutely fabulous time came partner infinity pool rooftop bar completely live expectations room facilities second none reason missed five stars attitude staff arrival partner currently travelling backpacks luggage choice arrived check lady front desk looked us saying backpacks cool asked get use swimming pool free spending amount money stay really don expect kind condescending service everyone paying money regardless whether designer suitcase back pack aside,Postive
5827,comfortable no personal service lacks warm fuzzy feeling stayed nights primarily views specially new years eve view fireworks fantastic although watched infinity pool not heated main issues size lack staff around pool isn enough provide service without find use hotels remember name say good morning etc come like bottom office block nobody knows shame beautiful cost around per night room wouldn,Postive
5828,wanted experience infinity pool guest access decided stay one night right choice us swimming pool indeed stunning worthwhile experience question whether willing pay price stay longer found quality service sub par compared hotels prefer smaller hotels great service don feel like number feels lot like mega hotels las vegas common areas quite crowded chaotic,Postive
5829,stayed days average ant definitely not worth price nobody informs facility consider lucky somebody helps reception checkin like shopping mall rather infinity pool cool first impression crowded filled children obviously everybody went hours first day even though stayed not go afterwards would recommend stay another go see one touristic attraction,Postive
5830,want sophistication not place come mind tried raffles fullerton neither matches hk hotels e g peninsula sa mt nelson infinity pool heaving bar didn know dirty martini apart million miles air atmosphere affair supposed dress code thongs either crutch foot tattoos asked waitress dry wine said didn blanc p grigot however sweet efficient manager darin kerzeeva quickly noted problems future action reversed charges left rest evening tourist area not much better back favourite stall big tiger chilli crab tourism,Negative
5831,guess don need mention anymore view infinity pool amazing day night course comes price five star room rates course upper range rooms worthy luxury spacious clean great view city garden side however leaving room exclusiveness vanishes whole place very crowded rooms queues check although check opens pm don expect room also pool area always full people least enough sunbeds summarizing pretty expensive club great view pool actual luxury,Postive
5832,husband staying twice don think stay mbs got back birthday nye great holiday thanks mbs staff polite helpful checked staff saw birthday coming next day gave us best room top floor tower first time stayed could watch whole city nye fireworks right window birthday night drinks lounge staff surprised small birthday cake happy birthday message written candle don forget cleaning service well put red rose petals bed every day arrange,Postive
5833,could afford night stay rooms services amazing swimming infinity pool top incredible great location next mall gardens,Postive
5834,stayed work don think would chosen otherwise huge place big busy liking walking mbs feels like walking shopping mall check extremely rushed no information given facilities room disappointment high price paid breakfast bit like eating canteen queue get seated average quality food traveled frequently asia not compare great service quality get elsewhere price excellent coffee sweetspot fantastic dinner adrift got no reason go back,Postive
5835,best view room best service door men room service best experience sky park best moments marina bay sands next time stay longer little note marina bay sands lobby room registration area needs comfortable classy guest queing somehow looks like fast food resto queing thank,Postive
5836,rooms clean bed comfortable tub fabulous however lots negatives booked night wife birthday requested double bed entered room found given two single beds furious called reception right away told doubles gone booked well month advance shocking lobby huge no apparent organization swarms people standing sitting around everywhere people sitting every ledge edge flat surface floor level kind takes class everything checkin area looked like changi airport world class laughable whilst queuing check staff approached,Postive
5837,lovely enjoyed every moment th floor garden view mind blowing view room perfect btw minibar caution min u lift charged auto charged minibar beautiful infinity swimming pool city view sky deck th floor club amazing view city felt top world very crowded shopping mall also located walk ins many since wedding anniversary mention staff unintentionally asked celebrating occasion actually sent us cake mbs surprise us thank mbs,Postive
5838,booked rooms marina bay sands given rooms follows room no th floor room no st floor room no nd floor room no th floor room no rd floor std check time pm pm got rooms pm need write anything else stars infinity pool top atlantis dubai anytime better total disappointment,Negative
5839,stayed days wife end november course iconic way amazing deck pool very busy don feel special probably should price main lobby concourse very large breakfast check zone airport style queuing fences posts tells lot something feel airport terminal check queue helpful assistant helped pay bill queue told invoice would arrive email never swimming pool very busy nearly sunbeds taken best things spada restaurant excellent cocktail bars roof top,Postive
5840,one favorite places favorite start pool th level adjacent skypark open public views pool day night breathtaking lounges water along park like area faces sea pool faces bay skyline stood edge infinity pool hours pool temperature right allows recommend city view seaview rooms balconies plus also overlook gardens bay lights night not stay marina bay sands food said club sandwich fries pool,Postive
5841,wife travel fairly regularly like stay iconic hotels visit marina bay sands seemed must not cheap worth expense king room st floor city views overlooking bay whole experience wonderful service stunning pool th floor roof top variety top restaurants house fact whole shopping area including indoor ice rink attractions short cab ride away taxis door time easy access public transport walk everyone friendly super helpful based experience would highly recommend,Postive
5842,firstly everyone should bucket list hotels visit warned place crowded got experienced efficiency marina bay sands pull smooth say least well done check team processing countless guests waiting line disappointed underwhelmed room stayed club room although spacious looked nothing like room posted online shower bathroom bare tired looking low point pool beautiful look packed bar top skydeck awesome reserved table accommodated outside table overlooking fantastic hostess attentive,Postive
5843,much see entire area amazing architecture marina bay sands gardens bay cloud forest flower dome much went nights spent day domes day super trees day sightseeing around would definitely return considered highlight,Postive
5844,beautiful view though worth paying go redeem skye bar go use voucher towards cocktail end pay amazing drink looking worlds amazing skylines high rises lit far eye see,Postive
5845,never expected receive poor customer service known best found hair shower room wasn even cleaned next guest requested transfer another simply received apology complaint no necessary action given,Postive
5846,large room spectacular view bay best restaurants dining good amenities marina bay viewed infinity pool crowded guests time no matter try visit early lately minutes p,Postive
5847,came couple december first no means bad compared lot star hotels look past skypark infinity pool average stayed deluxe room room fairly good well spaced shower really low output not expect star luxury shower bath amenities also less expected example no shaving set one bar soap not deal breakers means not expected nice lobby huge really annoying no front entrance tower walk along entire span tower side tower enter lobby incredibly busy inside restaurants,Negative
5848,amazing stayed architecture engineering amenities within complete ive room fantastic view breathtaking staff nice accommodating infinity pool one best pools seen,Postive
5849,wanted stay experience pool years really built mind not disappoint pool simply amazing true bucket list experience room terrific extremely comfortable bed great bathroom amazing view mbs expensive totally worth complaint departing flight evening upon checkout left bag porter went away kill time came back bag porter lost brought luggage room filled hundreds bags told look went away left hunt suitcases bunch porters stared not great way end stay still,Postive
5850,booked last minute young kids night st january room premiere one sq kings size bed small bottles water room bathrobe towels bathroom huge lots rooms restaurants expensive crowded very far shopping mall ready high bills pool could worth impressive could take good photos one done won,Postive
5851,others stayed th th december one deluxe room one master room arrival told would wait next day two beds requested due room told would call midnight share double bed apparently payed steep price rd person purely another key card made no sense whatsoever eventually got put room one bed one sofa bed lots complaining call house keeping every day couldn grasp us room kept leaving us amenities two one occasion completely forgot request called call second third time,Negative
5852,very nice view marina bay service poor provide us rollaway bed four us sleeps king size not big give small amount shampoo shower gel won going back,Postive
5853,marina bay sands complete best restaurants din tai fung cut mario batalli shopping best brands entertainment shows art gallery largest casino asia one roof well furnished rooms superb staff one best club lounges amazing infinity pool nd floor across buildings alongside infinity hot jacuzzis cherry cake wonderful staff consistently friendly helpful rarely venture never think staying another property keep going back,Postive
5854,marina bay sands dominates skyline marina bay wherever architecture engineering incredible pool jaw dropping incredible views found adult section not crowded either trips level views skypark also amazing take moment appreciate far building footprint actually standing service great room very nice excellent view gardens bay brilliant nightly supertree light show considered night must lived expectation,Postive
5855,marina bay sands like spectacular interesting looking jewellery box exclusive beautiful jewels missing foyer fine revealing intricate architecture building hideous painting reception looks home motel check experience nothing memorable lifts hot stuffy people everywhere mostly suspect sticky beaks general public rather guests hit floor step another world arguably amazing pool world lazing infinity pool not really designed swimming fabulous experience gazing skyscrapers yes troubles vanish thin air including substandard reception,Postive
5856,final night south east asia holiday blowout treat always wanted experience pool since first saw numerous travel shows web posts like rooms comfortable views spectacular th floor pool destination skyline stretching infinity edge breathtaking pleased chance stay tick list said think preference hotels quirky natures great experience though,Postive
5857,spent days new year stop impressive one approaches sees distance think close enough main hall connecting towers permanently crowded noisy queuing appears norm anything check dining especially breakfast queues minutes room deluxe city view room not bath although fair never enquired booked even walk shower poor bathroom lighting shaving making abysmal towels could bigger bed comfy pillows very firm general lighting modern easy control air conditioning noisy intrusive especially night lots,Negative
5858,great service amazing architecture breathtaking view spacious room really crowded unfortunately hope make section quiet people like sit relax skypool,Postive
5859,stayed two nights very vegas style live hype must stay visiting vegas infinity pool access guest impress love adult child pool available swam late afternoon despite lot people pool area pool rooms property doesn feel like rooms spacious two beds doubles two queens two even two kings would easily fit room tower higher floor view overlooking bay amazing shoppes casino next door pastry shop downstairs very good tons uber drivers available pickup wherever want go gardens,Postive
5860,stayed nights knew big plenty large hotels first time wait managed queue line check star reality best stars owned run holding company owned similar monstrosities las vagus guess family room comfortable us room beginning show age musty smell beginning creep building engineering masterpiece positive roof top pool get use different lifts every single person including kids need room key get scramble get bed people,Postive
5861,beautiful facility great location full amenities first class quality service expected high prices greeted upon arrival whisked room early check everyone very accommodating throughout stay enjoyed room upgrade totally amazing fun filled family holiday genuine warmth staff gives business home away home feeling would like thank mr ramesh front office team giving us incredible stay ever truly asset brand every credit,Postive
5862,seen marina bay sands tv watched diy program showing built actually staying treat arrived traveling hours chicago last leg hour flight united san francisco imagine felt like along travel companions arrived around one room available couple traveling got went room th floor facing city omg moment seeing skyline window room wasn going ready hours decided go breakfast several cups coffee rise restaurant lobby kind dazed long trip waiter woke us think seen many people,Postive
5863,great pool crowdy nice room concierge could helpful whatever asked always recommended offers themself partners e g asked good restaurant city recommended eat wanted book hop hop ticket wanted sell one partners although discount form airlines alternative company similar route better time table etc,Postive
5864,awesome staying one wonderful ever visit infinity pool top awesome eye catchy view swimming pool room big good view room window stunning great experience,Postive
5865,managed days deluxe room rd floor days orchid suite nd floor bit variety grand tour eateries outlets could not fault place sure everyone seen pics extolling finest aspects complex shan bother adding ordinary shots amazing views staff keen sort issues may level no problems going way ensure stay memorable very hard drag away days stay very big standard live,Postive
